#Digilent WaveForms Wavegen Preview
#Device Name: Discovery2
#Serial Number: SN:210321B3D361
#Date Time: 2023-05-05 14:20:38.582
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: Pulse
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 1.8 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 180 °

Time (s),Output (V)
0.5622862725940401,1.8
0.5627747923790913,1.8
0.5632633121641426,1.8
0.563751831949194,1.8
0.5642403517342452,1.8
0.5647288715192965,1.8
0.5652173913043478,1.8
0.5657059110893992,1.8
0.5661944308744504,1.8
0.5666829506595017,1.8
0.567171470444553,1.8
0.5676599902296043,1.8
0.5681485100146556,1.8
0.5686370297997069,1.8
0.5691255495847581,1.8
0.5696140693698095,1.8
0.5701025891548608,1.8
0.5705911089399121,1.8
0.5710796287249633,1.8
0.5715681485100147,1.8
0.572056668295066,1.8
0.5725451880801172,1.8
0.5730337078651685,1.8
0.5735222276502199,1.8
0.5740107474352711,1.8
0.5744992672203224,1.8
0.5749877870053737,1.8
0.5754763067904251,1.8
0.5759648265754763,1.8
0.5764533463605276,1.8
0.5769418661455789,1.8
0.5774303859306302,1.8
0.5779189057156815,1.8
0.5784074255007328,1.8
0.578895945285784,1.8
0.5793844650708354,1.8
0.5798729848558867,1.8
0.5803615046409379,1.8
0.5808500244259892,1.8
0.5813385442110406,1.8
0.5818270639960919,1.8
0.5823155837811431,1.8
0.5828041035661944,1.8
0.5832926233512458,1.8
0.583781143136297,1.8
0.5842696629213483,1.8
0.5847581827063996,1.8
0.5852467024914509,1.8
0.5857352222765022,1.8
0.5862237420615535,1.8
0.5867122618466047,1.8
0.5872007816316561,1.8
0.5876893014167074,1.8
0.5881778212017587,1.8
0.5886663409868099,1.8
0.5891548607718613,1.8
0.5896433805569126,1.8
0.5901319003419638,1.8
0.5906204201270151,1.8
0.5911089399120665,1.8
0.5915974596971177,1.8
0.592085979482169,1.8
0.5925744992672203,1.8
